"","Series.Name","Series.Code","Country.Name","Country.Code","Year","GDP_per_cap"
"272","GDP per capita (current US$)","NY.GDP.PCAP.CD","Djibouti","DJI","2001","747.779122941073"
"273","GDP per capita (current US$)","NY.GDP.PCAP.CD","Dominica","DMA","2001","4991.76417331157"
"274","GDP per capita (current US$)","NY.GDP.PCAP.CD","Dominican Republic","DOM","2001","2953.24112018346"
"275","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ecuador","ECU","2001","1904.81367007224"
"276","GDP per capita (current US$)","NY.GDP.PCAP.CD","Egypt, Arab Rep.","EGY","2001","1327.09651832991"
"277","GDP per capita (current US$)","NY.GDP.PCAP.CD","El Salvador","SLV","2001","2051.15877420114"
"278","GDP per capita (current US$)","NY.GDP.PCAP.CD","Equatorial Guinea","GNQ","2001","2031.41938636331"
"279","GDP per capita (current US$)","NY.GDP.PCAP.CD","Eritrea","ERI","2001","305.601464020916"
"280","GDP per capita (current US$)","NY.GDP.PCAP.CD","Estonia","EST","2001","4505.85833233188"
"281","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ethiopia","ETH","2001","119.261857260772"
"282","GDP per capita (current US$)","NY.GDP.PCAP.CD","Faroe Islands","FRO","2001","25089.6438969763"
"283","GDP per capita (current US$)","NY.GDP.PCAP.CD","Fiji","FJI","2001","1964.1327925183"
"284","GDP per capita (current US$)","NY.GDP.PCAP.CD","Finland","FIN","2001","24967.7925153182"
"285","GDP per capita (current US$)","NY.GDP.PCAP.CD","France","FRA","2001","22449.3396931175"
"286","GDP per capita (current US$)","NY.GDP.PCAP.CD","French Polynesia","PYF","2001","14012.2420188429"
"287","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gabon","GAB","2001","3844.56131246351"
"288","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gambia, The","GMB","2001","464.638392151758"
"289","GDP per capita (current US$)","NY.GDP.PCAP.CD","Georgia","GEO","2001","801.990413888373"
"290","GDP per capita (current US$)","NY.GDP.PCAP.CD","Germany","DEU","2001","23628.3272122367"
"291","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ghana","GHA","2001","263.171978395562"
"292","GDP per capita (current US$)","NY.GDP.PCAP.CD","Gibraltar","GIB","2001",".."
"293","GDP per capita (current US$)","NY.GDP.PCAP.CD","Greece","GRC","2001","12549.036894906"
"294","GDP per capita (current US$)","NY.GDP.PCAP.CD","Greenland","GRL","2001","19275.4733376066"
"295","GDP per capita (current US$)","NY.GDP.PCAP.CD","Grenada","GRD","2001","4821.78499467448"
"296","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guam","GUM","2001",".."
"297","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guatemala","GTM","2001","1550.36036555447"
"298","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guinea","GIN","2001","335.014298551044"
"299","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guinea-Bissau","GNB","2001","312.253563675719"
"300","GDP per capita (current US$)","NY.GDP.PCAP.CD","Guyana","GUY","2001","937.298157332009"
"301","GDP per capita (current US$)","NY.GDP.PCAP.CD","Haiti","HTI","2001","743.910232494406"
"302","GDP per capita (current US$)","NY.GDP.PCAP.CD","Honduras","HND","2001","1118.94270173505"
"303","GDP per capita (current US$)","NY.GDP.PCAP.CD","Hong Kong SAR, China","HKG","2001","25230.2163329516"
"304","GDP per capita (current US$)","NY.GDP.PCAP.CD","Hungary","HUN","2001","5276.03318905496"
"305","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iceland","ISL","2001","28897.4439396908"
"306","GDP per capita (current US$)","NY.GDP.PCAP.CD","India","IND","2001","449.911124933268"
"307","GDP per capita (current US$)","NY.GDP.PCAP.CD","Indonesia","IDN","2001","739.003946535355"
"308","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iran, Islamic Rep.","IRN","2001","1902.94763907225"
"309","GDP per capita (current US$)","NY.GDP.PCAP.CD","Iraq","IRQ","2001","1422.83133890376"
"310","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ireland","IRL","2001","28282.409882073"
"311","GDP per capita (current US$)","NY.GDP.PCAP.CD","Isle of Man","IMN","2001","21716.9460422835"
"312","GDP per capita (current US$)","NY.GDP.PCAP.CD","Israel","ISR","2001","20909.430361637"
"313","GDP per capita (current US$)","NY.GDP.PCAP.CD","Italy","ITA","2001","20500.9543995672"
"314","GDP per capita (current US$)","NY.GDP.PCAP.CD","Jamaica","JAM","2001","3502.20931094435"
"315","GDP per capita (current US$)","NY.GDP.PCAP.CD","Japan","JPN","2001","34406.1824638092"
"316","GDP per capita (current US$)","NY.GDP.PCAP.CD","Jordan","JOR","2001","1738.34215567632"
"317","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kazakhstan","KAZ","2001","1490.92708987166"
"318","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kenya","KEN","2001","408.36060874809"
"319","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kiribati","KIR","2001","697.012872606271"
"320","GDP per capita (current US$)","NY.GDP.PCAP.CD","Korea, Dem. People's Rep.","PRK","2001",".."
"321","GDP per capita (current US$)","NY.GDP.PCAP.CD","Korea, Rep.","KOR","2001","11561.2483689073"
"322","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kosovo","XKX","2001",".."
"323","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kuwait","KWT","2001","17516.6780441638"
"324","GDP per capita (current US$)","NY.GDP.PCAP.CD","Kyrgyz Republic","KGZ","2001","308.409611591149"
"325","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lao PDR","LAO","2001","320.419011071869"
"326","GDP per capita (current US$)","NY.GDP.PCAP.CD","Latvia","LVA","2001","3578.00190041351"
"327","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lebanon","LBN","2001","4021.17726323273"
"328","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lesotho","LSO","2001","412.962296184389"
"329","GDP per capita (current US$)","NY.GDP.PCAP.CD","Liberia","LBR","2001","303.858805600124"
"330","GDP per capita (current US$)","NY.GDP.PCAP.CD","Libya","LBY","2001","6465.24024494641"
"331","GDP per capita (current US$)","NY.GDP.PCAP.CD","Liechtenstein","LIE","2001","74659.1175336337"
"332","GDP per capita (current US$)","NY.GDP.PCAP.CD","Lithuania","LTU","2001","3525.79363185461"
"333","GDP per capita (current US$)","NY.GDP.PCAP.CD","Luxembourg","LUX","2001","48440.1420151355"
"334","GDP per capita (current US$)","NY.GDP.PCAP.CD","Macao SAR, China","MAC","2001","15622.7030493852"
"335","GDP per capita (current US$)","NY.GDP.PCAP.CD","North Macedonia","MKD","2001","1823.02356104612"
"336","GDP per capita (current US$)","NY.GDP.PCAP.CD","Madagascar","MDG","2001","325.46030923443"
"337","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malawi","MWI","2001","149.276461484598"
"338","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malaysia","MYS","2001","3941.12266621369"
"339","GDP per capita (current US$)","NY.GDP.PCAP.CD","Maldives","MDV","2001","3028.04662551248"
"340","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mali","MLI","2001","299.412172454578"
"341","GDP per capita (current US$)","NY.GDP.PCAP.CD","Malta","MLT","2001","11081.0080389931"
"342","GDP per capita (current US$)","NY.GDP.PCAP.CD","Marshall Islands","MHL","2001","2257.25470016356"
"343","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mauritania","MRT","2001","632.21456219015"
"344","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mauritius","MUS","2001","3856.62522686864"
"345","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mexico","MEX","2001","7613.17693215721"
"346","GDP per capita (current US$)","NY.GDP.PCAP.CD","Micronesia, Fed. Sts.","FSM","2001","2152.5252795941"
"347","GDP per capita (current US$)","NY.GDP.PCAP.CD","Moldova","MDA","2001","507.404076252819"
"348","GDP per capita (current US$)","NY.GDP.PCAP.CD","Monaco","MCO","2001","83801.8834302468"
"349","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mongolia","MNG","2001","512.819469988285"
"350","GDP per capita (current US$)","NY.GDP.PCAP.CD","Montenegro","MNE","2001","1909.59870186179"
"351","GDP per capita (current US$)","NY.GDP.PCAP.CD","Morocco","MAR","2001","1350.71203613281"
"352","GDP per capita (current US$)","NY.GDP.PCAP.CD","Mozambique","MOZ","2001","296.287398565178"
"353","GDP per capita (current US$)","NY.GDP.PCAP.CD","Myanmar","MMR","2001","135.179705609143"
"354","GDP per capita (current US$)","NY.GDP.PCAP.CD","Namibia","NAM","2001","1916.25163316348"
"355","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nauru","NRU","2001",".."
"356","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nepal","NPL","2001","240.705159164552"
"357","GDP per capita (current US$)","NY.GDP.PCAP.CD","Netherlands","NLD","2001","26896.5481111196"
"358","GDP per capita (current US$)","NY.GDP.PCAP.CD","New Caledonia","NCL","2001","15174.2774308861"
"359","GDP per capita (current US$)","NY.GDP.PCAP.CD","New Zealand","NZL","2001","13882.8568268586"
"360","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nicaragua","NIC","2001","1025.10850978461"
"361","GDP per capita (current US$)","NY.GDP.PCAP.CD","Niger","NER","2001","203.526486923185"
"362","GDP per capita (current US$)","NY.GDP.PCAP.CD","Nigeria","NGA","2001","577.056969532122"
"363","GDP per capita (current US$)","NY.GDP.PCAP.CD","Northern Mariana Islands","MNP","2001",".."
"364","GDP per capita (current US$)","NY.GDP.PCAP.CD","Norway","NOR","2001","38542.715099709"
"365","GDP per capita (current US$)","NY.GDP.PCAP.CD","Oman","OMN","2001","8191.51283162468"
"366","GDP per capita (current US$)","NY.GDP.PCAP.CD","Pakistan","PAK","2001","499.218306168163"
"367","GDP per capita (current US$)","NY.GDP.PCAP.CD","Palau","PLW","2001","7913.45067581198"
"368","GDP per capita (current US$)","NY.GDP.PCAP.CD","Panama","PAN","2001","4084.2585357057"
"369","GDP per capita (current US$)","NY.GDP.PCAP.CD","Papua New Guinea","PNG","2001","540.673889592354"
"370","GDP per capita (current US$)","NY.GDP.PCAP.CD","Paraguay","PRY","2001","1630.1908460827"
"371","GDP per capita (current US$)","NY.GDP.PCAP.CD","Peru","PER","2001","1925.97942030475"
"372","GDP per capita (current US$)","NY.GDP.PCAP.CD","Philippines","PHL","2001","991.147982051369"
"373","GDP per capita (current US$)","NY.GDP.PCAP.CD","Poland","POL","2001","4991.24435799511"
"374","GDP per capita (current US$)","NY.GDP.PCAP.CD","Portugal","PRT","2001","11734.7649743954"
"375","GDP per capita (current US$)","NY.GDP.PCAP.CD","Puerto Rico","PRI","2001","18123.1987019918"
"376","GDP per capita (current US$)","NY.GDP.PCAP.CD","Qatar","QAT","2001","25836.2707926738"
"377","GDP per capita (current US$)","NY.GDP.PCAP.CD","Romania","ROU","2001","1825.17980455979"
"378","GDP per capita (current US$)","NY.GDP.PCAP.CD","Russian Federation","RUS","2001","2100.3525390625"
"379","GDP per capita (current US$)","NY.GDP.PCAP.CD","Rwanda","RWA","2001","238.997452600907"
"380","GDP per capita (current US$)","NY.GDP.PCAP.CD","Samoa","WSM","2001","1435.3451812614"
"381","GDP per capita (current US$)","NY.GDP.PCAP.CD","San Marino","SMR","2001","39415.1629432165"
"382","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sao Tome and Principe","STP","2001","519.2961115648"
"383","GDP per capita (current US$)","NY.GDP.PCAP.CD","Saudi Arabia","SAU","2001","8337.32055071504"
"384","GDP per capita (current US$)","NY.GDP.PCAP.CD","Senegal","SEN","2001","654.840721107221"
"385","GDP per capita (current US$)","NY.GDP.PCAP.CD","Serbia","SRB","2001","1727.28119565526"
"386","GDP per capita (current US$)","NY.GDP.PCAP.CD","Seychelles","SYC","2001","7663.13708026446"
"387","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sierra Leone","SLE","2001","224.510224279638"
"388","GDP per capita (current US$)","NY.GDP.PCAP.CD","Singapore","SGP","2001","21700.0200458315"
"389","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sint Maarten (Dutch part)","SXM","2001",".."
"390","GDP per capita (current US$)","NY.GDP.PCAP.CD","Slovak Republic","SVK","2001","5722.1681828083"
"391","GDP per capita (current US$)","NY.GDP.PCAP.CD","Slovenia","SVN","2001","10479.7596309273"
"392","GDP per capita (current US$)","NY.GDP.PCAP.CD","Solomon Islands","SLB","2001","929.863847597183"
"393","GDP per capita (current US$)","NY.GDP.PCAP.CD","Somalia","SOM","2001",".."
"394","GDP per capita (current US$)","NY.GDP.PCAP.CD","South Africa","ZAF","2001","2867.46616836719"
"395","GDP per capita (current US$)","NY.GDP.PCAP.CD","South Sudan","SSD","2001",".."
"396","GDP per capita (current US$)","NY.GDP.PCAP.CD","Spain","ESP","2001","15369.0011599444"
"397","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sri Lanka","LKA","2001","832.80357234611"
"398","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Kitts and Nevis","KNA","2001","9973.5534513591"
"399","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Lucia","LCA","2001","5558.06937116326"
"400","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Martin (French part)","MAF","2001",".."
"401","GDP per capita (current US$)","NY.GDP.PCAP.CD","St. Vincent and the Grenadines","VCT","2001","4066.07063765132"
"402","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sudan","SDN","2001","471.376586914063"
"403","GDP per capita (current US$)","NY.GDP.PCAP.CD","Suriname","SUR","2001","1711.71446057638"
"404","GDP per capita (current US$)","NY.GDP.PCAP.CD","Eswatini","SWZ","2001","1481.16308195353"
"405","GDP per capita (current US$)","NY.GDP.PCAP.CD","Sweden","SWE","2001","27247.857734793"
"406","GDP per capita (current US$)","NY.GDP.PCAP.CD","Switzerland","CHE","2001","39638.7911061864"
"407","GDP per capita (current US$)","NY.GDP.PCAP.CD","Syrian Arab Republic","SYR","2001","5187.20610747836"
"408","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tajikistan","TJK","2001","168.638000892567"
"409","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tanzania","TZA","2001","394.730773925781"
"410","GDP per capita (current US$)","NY.GDP.PCAP.CD","Thailand","THA","2001","1889.97141079834"
"411","GDP per capita (current US$)","NY.GDP.PCAP.CD","Timor-Leste","TLS","2001","534.650577099018"
"412","GDP per capita (current US$)","NY.GDP.PCAP.CD","Togo","TGO","2001","288.107875238588"
"413","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tonga","TON","2001","1754.83918990117"
"414","GDP per capita (current US$)","NY.GDP.PCAP.CD","Trinidad and Tobago","TTO","2001","6592.77664795341"
"415","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tunisia","TUN","2001","2207.67986890155"
"416","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turkiye","TUR","2001","3100.42864226374"
"417","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turkmenistan","TKM","2001","762.617526541776"
"418","GDP per capita (current US$)","NY.GDP.PCAP.CD","Turks and Caicos Islands","TCA","2001","18323.8737358259"
"419","GDP per capita (current US$)","NY.GDP.PCAP.CD","Tuvalu","TUV","2001","1451.51602623683"
"420","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uganda","UGA","2001","235.852974855859"
"421","GDP per capita (current US$)","NY.GDP.PCAP.CD","Ukraine","UKR","2001","807.801940917969"
"422","GDP per capita (current US$)","NY.GDP.PCAP.CD","United Arab Emirates","ARE","2001","29909.0094348435"
"423","GDP per capita (current US$)","NY.GDP.PCAP.CD","United Kingdom","GBR","2001","27886.7985907797"
"424","GDP per capita (current US$)","NY.GDP.PCAP.CD","United States","USA","2001","37133.623113437"
"425","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uruguay","URY","2001","6331.16468272657"
"426","GDP per capita (current US$)","NY.GDP.PCAP.CD","Uzbekistan","UZB","2001","456.706289511583"
"427","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vanuatu","VUT","2001","1309.04758427698"
"428","GDP per capita (current US$)","NY.GDP.PCAP.CD","Venezuela, RB","VEN","2001","4939.82947826047"
"429","GDP per capita (current US$)","NY.GDP.PCAP.CD","Vietnam","VNM","2001","409.497733008842"
"430","GDP per capita (current US$)","NY.GDP.PCAP.CD","Virgin Islands (U.S.)","VIR","2001",".."
"431","GDP per capita (current US$)","NY.GDP.PCAP.CD","West Bank and Gaza","PSE","2001","1335.55319529359"
"432","GDP per capita (current US$)","NY.GDP.PCAP.CD","Yemen, Rep.","YEM","2001","515.139982017881"
"433","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zambia","ZMB","2001","401.736209833483"
"434","GDP per capita (current US$)","NY.GDP.PCAP.CD","Zimbabwe","ZWE","2001","569.003208636604"
"435","GDP per capita (current US$)","NY.GDP.PCAP.CD","Afghanistan","AFG","2002","183.532775237202"
"436","GDP per capita (current US$)","NY.GDP.PCAP.CD","Albania","ALB","2002","1425.12421860142"
"437","GDP per capita (current US$)","NY.GDP.PCAP.CD","Algeria","DZA","2002","1794.811114232"
"438","GDP per capita (current US$)","NY.GDP.PCAP.CD","American Samoa","ASM","2002","8800.72881035461"
"439","GDP per capita (current US$)","NY.GDP.PCAP.CD","Andorra","AND","2002","24783.8364972969"
"440","GDP per capita (current US$)","NY.GDP.PCAP.CD","Angola","AGO","2002","872.657771693749"
"441","GDP per capita (current US$)","NY.GDP.PCAP.CD","Antigua and Barbuda","ATG","2002","10549.6661892802"
"442","GDP per capita (current US$)","NY.GDP.PCAP.CD","Argentina","ARG","2002","2579.48876933284"
"443","GDP per capita (current US$)","NY.GDP.PCAP.CD","Armenia","ARM","2002","765.31617768154"
"444","GDP per capita (current US$)","NY.GDP.PCAP.CD","Aruba","ABW","2002","21377.0951851076"
"445","GDP per capita (current US$)","NY.GDP.PCAP.CD","Australia","AUS","2002","20291.1785479686"
"446","GDP per capita (current US$)","NY.GDP.PCAP.CD","Austria","AUT","2002","26527.5930910347"
"447","GDP per capita (current US$)","NY.GDP.PCAP.CD","Azerbaijan","AZE","2002","763.080637985358"
"448","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahamas, The","BHS","2002","26590.1401788013"
"449","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bahrain","BHR","2002","12819.9959353139"
"450","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bangladesh","BGD","2002","407.96296761642"
"451","GDP per capita (current US$)","NY.GDP.PCAP.CD","Barbados","BRB","2002","11658.629036798"
"452","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belarus","BLR","2002","1479.31458271677"
"453","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belgium","BEL","2002","25006.191397109"
"454","GDP per capita (current US$)","NY.GDP.PCAP.CD","Belize","BLZ","2002","4816.65084555075"
"455","GDP per capita (current US$)","NY.GDP.PCAP.CD","Benin","BEN","2002","564.379079618679"
"456","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bermuda","BMU","2002","62583.1002034588"
"457","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bhutan","BTN","2002","841.371834708466"
"458","GDP per capita (current US$)","NY.GDP.PCAP.CD","Bolivia","BOL","2002","888.198576030752"
